length_url,domain_length,directory_length,file_length,params_length,qty_slash_url,qty_dot_url,domain_in_ip,qty_at_url,asn_ip,time_domain_activation,time_domain_expiration,qty_hyphen_url,url_google_index,url_shortened,phishing
59,20,39,9,-1,3,2,0,0,37611,828,266,3,0,0,1
46,16,1,0,29,1,2,0,0,47583,-1,-1,2,0,0,1
55,23,32,14,-1,3,4,0,0,13335,1350,475,1,0,0,1
10,10,-1,-1,-1,0,1,0,0,13335,1762,63,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,7506,3157,129,0,0,0,0
14,14,-1,-1,-1,0,1,0,0,22612,31,333,0,0,0,1
29,17,12,9,-1,2,3,0,0,37153,-1,-1,0,0,0,1
28,27,1,0,-1,1,2,0,0,20013,336,28,0,0,0,1
15,15,-1,-1,-1,0,3,0,0,38244,-1,-1,0,0,0,0
16,13,3,2,-1,1,2,0,0,20013,-1,-1,0,0,0,1
10,10,-1,-1,-1,0,2,0,0,26347,7795,238,0,0,0,0
19,19,-1,-1,-1,0,2,0,0,-1,6737,206,0,0,0,0
67,33,34,0,-1,3,2,0,0,47583,-1,-1,0,0,0,1
62,20,42,29,-1,3,3,0,0,26496,2282,273,1,0,0,1
78,16,62,17,-1,5,3,0,0,36024,6546,392,0,0,0,1
55,21,34,9,-1,4,3,0,0,60781,7615,298,0,0,0,0
21,20,1,0,-1,1,2,0,0,63949,2118,1168,0,0,0,0
11,11,-1,-1,-1,0,1,0,0,51167,5791,52,0,0,0,0
10,10,-1,-1,-1,0,1,0,0,26496,617,112,0,0,0,0
18,18,-1,-1,-1,0,2,0,0,46606,5811,32,0,0,0,0
23,13,10,0,-1,2,1,0,0,54641,744,1081,0,0,0,1
63,13,50,9,-1,6,2,0,0,26496,2652,1365,0,0,0,1
51,17,34,13,-1,4,3,0,0,6354,7263,771,0,0,0,1
19,19,-1,-1,-1,0,2,0,0,32787,1050,45,0,0,0,0
49,20,29,5,-1,3,3,0,0,39570,1521,304,1,0,0,1
76,17,55,10,4,7,3,0,0,8473,6308,265,2,0,0,1
42,14,15,9,13,2,3,0,0,46606,3452,199,0,0,0,1
62,15,47,0,-1,5,1,0,0,46606,3070,582,1,0,0,1
33,33,-1,-1,-1,0,3,0,0,27715,8469,-1,0,0,0,0
29,29,-1,-1,-1,0,4,0,0,27715,8469,-1,0,0,0,0
10,10,-1,-1,-1,0,2,0,0,29169,-1,-1,0,0,0,0
64,13,18,13,33,2,3,0,0,54641,1216,244,0,0,0,1
25,15,10,0,-1,2,2,0,0,20013,-1,-1,0,0,0,1
62,14,30,10,18,3,2,0,0,32475,649,80,0,0,0,1
27,17,10,9,-1,1,3,0,0,133618,-1,-1,0,0,0,0
19,19,-1,-1,-1,0,2,0,0,13335,4328,1515,0,0,0,0
39,15,24,9,-1,3,4,0,0,20013,2212,709,0,0,0,1
25,24,1,0,-1,1,2,0,0,46606,3558,93,1,0,0,0
24,24,-1,-1,-1,0,2,0,0,13335,4232,150,0,0,0,0
68,35,10,9,23,1,5,0,0,24446,-1,-1,0,0,0,1
121,19,27,11,75,3,2,0,0,22612,238,126,0,0,0,1
16,15,1,0,-1,1,1,0,0,13335,1394,66,0,0,0,0
23,23,-1,-1,-1,0,2,0,0,13335,1425,35,0,0,0,0
159,23,77,16,59,5,3,0,0,32244,1668,157,1,0,0,1
114,27,60,0,27,6,4,0,0,20013,7202,466,1,0,0,1
178,16,32,15,130,3,3,0,0,63410,5642,201,2,0,0,1
49,16,33,15,-1,3,2,0,0,32934,7859,3464,0,0,0,0
17,16,1,0,-1,1,1,0,0,13335,6972,1793,0,0,0,0
13,12,1,0,-1,1,1,0,0,13335,211,153,0,0,0,1
22,15,7,0,-1,2,1,0,0,-1,-1,-1,0,0,0,1
11,10,1,0,-1,1,1,0,0,61969,-1,-1,1,0,0,0
13,13,-1,-1,-1,0,1,0,0,8560,5282,195,0,0,0,0
10,10,-1,-1,-1,0,2,0,0,56694,-1,-1,0,0,0,0
39,18,21,3,-1,3,2,0,0,15169,6117,3378,0,0,0,0
10,10,-1,-1,-1,0,2,0,0,57724,7939,119,0,0,0,0
15,15,-1,-1,-1,0,1,0,0,13335,7773,260,0,0,0,0
57,28,29,10,-1,4,3,0,0,20013,1408,52,0,0,0,1
61,11,8,5,42,2,1,0,0,262254,92,272,0,0,0,1
61,22,39,12,-1,4,3,0,0,46606,3759,257,1,0,0,1
66,11,55,11,-1,4,3,0,0,24940,-1,-1,0,0,0,1
28,19,9,0,-1,2,1,0,0,1680,158,206,2,0,0,1
13,13,-1,-1,-1,0,1,0,0,200719,3407,244,0,0,0,0
80,11,69,15,-1,5,3,0,0,3491,-1,-1,4,0,0,0
94,15,30,10,49,5,4,0,0,3786,-1,-1,0,0,0,1
26,26,-1,-1,-1,0,2,0,0,42352,-1,-1,0,0,0,0
63,29,34,9,-1,4,2,0,0,26496,227,137,0,0,0,1
31,12,19,6,-1,3,1,0,0,26347,2931,355,0,0,0,1
82,25,57,9,-1,6,6,0,0,38880,-1,-1,2,0,0,1
13,12,1,0,-1,1,2,0,0,15169,71,293,0,0,0,1
45,21,24,0,-1,2,1,0,0,63410,1053,42,1,0,0,1
52,20,32,10,-1,4,3,0,0,29141,-1,-1,0,0,0,1
38,20,18,10,-1,2,2,0,0,-1,361,368,1,0,0,1
15,15,-1,-1,-1,0,2,0,0,8560,5687,113,0,0,0,0
118,26,92,0,-1,3,3,0,0,36351,7720,314,11,0,0,0
9,9,-1,-1,-1,0,2,0,0,25159,7174,147,0,0,0,0
83,21,34,9,28,5,3,0,1,40034,370,359,0,0,0,1
35,16,19,0,-1,2,2,0,0,32934,7858,3465,0,0,0,0
40,10,30,0,-1,4,1,0,0,26496,1978,212,0,0,0,1
15,14,1,0,-1,1,2,0,0,20473,3982,35,0,0,0,0
92,20,72,0,-1,4,3,0,0,13335,-1,-1,9,0,0,0
16,15,1,0,-1,1,1,0,0,22612,86,278,0,0,0,1
43,16,27,14,-1,2,3,0,0,26496,2447,840,0,0,0,1
18,18,-1,-1,-1,0,3,0,0,15169,7287,-1,0,0,0,0
54,16,38,8,-1,4,2,0,0,20013,1775,50,2,0,0,1
84,20,11,6,53,7,3,0,0,15169,-1,-1,1,0,0,1
54,13,41,21,-1,4,3,0,0,26347,-1,-1,0,0,0,1
50,19,31,0,-1,6,4,0,0,13335,1824,1,0,0,0,1
65,26,39,12,-1,5,3,0,0,26496,4837,275,0,0,0,1
19,19,-1,-1,-1,0,2,0,0,13446,7441,227,0,0,0,0
79,17,38,8,24,2,3,0,1,48666,31,333,0,0,0,1
34,18,16,4,-1,2,1,0,0,20860,4645,102,1,0,0,1
20,20,-1,-1,-1,0,2,0,0,3356,2616,1766,0,0,0,0
15,14,1,0,-1,1,2,0,0,31863,-1,-1,0,0,0,0
22,14,8,0,-1,2,3,0,0,-1,7287,-1,0,0,0,0
88,5,3,2,80,4,4,0,0,47764,7240,91,0,0,0,1
27,21,6,5,-1,1,2,0,0,36024,2146,409,0,0,0,1
71,20,51,21,-1,4,2,0,0,13335,7839,196,3,0,0,1
32,15,8,0,9,2,2,0,0,23650,2600,321,0,0,0,1
26,26,-1,-1,-1,0,2,0,0,16276,5630,579,0,0,0,0
21,16,5,4,-1,1,1,0,0,16276,3766,616,0,0,0,1
53,21,32,20,-1,4,2,0,0,2635,-1,-1,2,0,0,1
193,16,15,9,162,2,7,0,1,32244,1047,48,1,0,0,1
43,11,32,9,-1,4,2,0,0,13335,3661,355,1,0,0,1
208,30,21,9,157,3,4,0,0,17439,383,19,0,0,0,1
35,18,17,0,-1,3,2,0,0,36024,1577,248,0,0,0,1
43,8,35,0,-1,5,1,0,0,46606,4545,202,1,0,0,1
67,10,57,9,-1,7,3,0,0,3301,5246,231,1,0,0,1
106,22,66,9,18,7,4,0,0,20013,326,38,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,13335,4069,679,0,0,0,0
145,25,120,12,-1,10,3,0,0,201682,3469,182,0,0,0,1
77,11,30,0,36,6,4,0,0,6697,1387,73,1,0,0,1
43,18,25,0,-1,5,2,0,0,31034,2764,1618,0,0,0,1
10,9,1,0,-1,1,2,0,0,3842,-1,-1,0,0,0,1
26,25,1,0,-1,1,3,0,0,2635,2534,387,0,0,0,0
155,16,139,4,-1,14,3,0,0,32613,1141,319,1,0,0,1
25,16,9,0,-1,2,2,0,0,-1,-1,-1,0,0,0,0
245,6,54,0,185,6,3,0,1,-1,-1,-1,1,0,0,1
9,9,-1,-1,-1,0,2,0,0,198226,7654,26,0,0,0,0
34,15,10,9,9,2,3,0,0,16625,6786,883,0,0,0,0
10,10,-1,-1,-1,0,2,0,0,12479,8468,360,0,0,0,0
14,14,-1,-1,-1,0,2,0,0,9370,8208,192,0,0,0,0
42,41,1,0,-1,1,2,0,0,47583,-1,-1,2,0,0,1
15,14,1,0,-1,1,1,0,0,46606,1664,161,0,0,0,0
79,12,67,12,-1,5,2,0,0,20013,-1,-1,1,0,0,1
32,24,8,0,-1,2,4,0,0,262691,8469,-1,0,0,0,0
21,21,-1,-1,-1,0,4,0,0,28299,8490,-1,0,0,0,0
13,8,5,4,-1,1,1,0,0,7506,2512,43,0,0,0,1
28,14,14,13,-1,1,2,0,0,-1,732,362,0,0,0,1
24,24,-1,-1,-1,0,2,0,0,12850,3403,246,0,0,0,0
41,17,24,0,-1,4,1,0,0,36024,1416,44,1,0,0,1
47,22,25,11,-1,3,3,0,0,199274,-1,-1,0,0,0,1
15,14,1,0,-1,1,2,0,0,8331,-1,-1,0,0,0,0
57,16,41,0,-1,4,1,0,0,32475,1634,191,0,0,0,1
53,17,36,21,-1,3,4,0,0,46606,4151,231,0,0,0,1
18,18,-1,-1,-1,0,2,0,0,16509,1861,1425,0,0,0,0
102,18,84,0,-1,9,2,0,0,197712,821,273,1,0,0,1
37,14,23,9,-1,3,2,0,0,26496,1968,953,0,0,0,0
14,14,-1,-1,-1,0,1,0,0,32244,4702,45,0,0,0,0
24,20,4,0,-1,2,2,0,0,27823,6012,196,0,0,0,0
20,19,1,0,-1,1,2,0,0,13335,6327,977,0,0,0,0
30,17,13,0,-1,4,3,0,0,36874,-1,-1,0,0,0,1
49,12,37,9,-1,4,4,0,0,26347,2931,355,0,0,0,1
17,7,6,5,4,1,1,0,0,33739,3025,261,0,0,0,1
23,14,9,0,-1,2,3,0,0,41828,210,154,0,0,0,1
13,12,1,0,-1,1,1,0,0,13335,4477,1001,0,0,0,0
14,14,-1,-1,-1,0,3,0,0,7514,8008,-1,0,0,0,0
72,14,58,9,-1,4,2,0,0,16276,774,44,1,0,0,1
20,20,-1,-1,-1,0,4,0,0,-1,8316,-1,0,0,0,0
15,15,-1,-1,-1,0,1,0,0,206698,3307,344,0,0,0,0
94,20,74,13,-1,6,2,0,0,393960,1325,135,2,0,0,1
80,20,60,52,-1,2,1,0,0,32475,2888,398,6,0,0,0
20,19,1,0,-1,1,2,0,0,14618,3795,404,0,0,0,0
33,20,13,0,-1,4,2,0,0,15491,-1,-1,1,0,0,1
100,14,55,9,31,9,3,0,1,29802,3604,47,0,0,0,1
28,17,11,0,-1,3,1,0,0,-1,725,4,0,0,0,1
21,13,8,0,-1,2,1,0,0,36351,3505,146,0,0,0,0
32,16,16,0,-1,3,3,0,0,16625,7214,90,0,0,0,1
62,13,49,0,-1,7,3,0,0,3786,-1,-1,1,0,0,1
30,6,24,17,-1,2,1,0,0,15169,4817,123,0,0,1,1
31,13,18,10,-1,2,3,0,0,24940,-1,-1,0,0,0,1
28,15,13,12,-1,1,2,0,0,32475,5635,208,1,0,0,0
19,18,1,0,-1,1,1,0,0,46606,3501,150,0,0,0,0
15,10,5,0,-1,2,2,0,0,45638,-1,-1,0,0,0,1
200,41,13,12,146,5,6,0,0,14061,-1,-1,0,0,0,1
60,11,49,27,-1,5,3,0,0,-1,10672,283,0,0,0,0
46,21,25,0,-1,2,2,0,0,29873,386,343,3,0,0,1
30,19,11,6,-1,2,1,0,0,3595,6136,72,0,0,0,1
41,23,18,5,-1,2,1,0,0,-1,1935,255,0,0,0,1
64,28,36,0,-1,5,1,0,0,20013,769,325,1,0,0,1
20,19,1,0,-1,1,2,0,0,19271,-1,-1,0,0,0,0
15,14,1,0,-1,1,2,0,0,13335,1233,227,0,0,0,0
20,20,-1,-1,-1,0,2,0,0,26496,7057,247,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,2818,7002,302,0,0,0,0
37,14,23,0,-1,4,1,0,0,39729,4241,141,0,0,0,1
16,16,-1,-1,-1,0,2,0,0,13335,5306,178,0,0,0,0
23,23,-1,-1,-1,0,2,0,0,-1,5301,176,0,0,0,0
47,18,29,12,-1,3,3,0,0,20013,-1,-1,0,0,0,1
54,18,36,0,-1,3,1,0,0,13335,313,51,4,0,0,1
25,25,-1,-1,-1,0,4,0,0,33182,7716,-1,0,0,0,0
18,17,1,0,-1,1,2,0,0,22611,3055,597,0,0,0,0
37,21,16,0,-1,4,1,0,0,6428,1029,431,0,0,0,1
63,22,41,10,-1,3,3,0,0,31815,2786,135,0,0,0,1
35,14,21,0,-1,4,2,0,0,19551,4904,208,0,0,0,1
14,14,-1,-1,-1,0,2,0,0,63410,4279,103,0,0,0,0
37,21,16,0,-1,3,2,0,0,32244,2390,166,0,0,0,1
380,12,211,9,157,2,2,0,10,26496,211,518,0,0,0,1
21,21,-1,-1,-1,0,2,0,0,12488,6860,79,0,0,0,0
16,16,-1,-1,-1,0,1,0,0,20013,4084,298,0,0,0,0
84,12,9,8,63,1,3,0,0,16347,3938,79,1,0,0,1
16,16,-1,-1,-1,0,2,0,0,26347,5158,319,0,0,0,0
50,15,35,12,-1,4,3,0,0,20013,3996,386,1,0,0,1
37,19,18,8,-1,2,5,0,0,63949,118,246,0,0,0,1
40,25,15,9,-1,2,5,0,0,262967,565,-1,0,0,0,0
36,11,25,0,-1,4,2,0,0,51167,2769,152,0,0,0,1
173,22,12,11,-1,2,2,0,15,263511,367,3,0,0,0,1
73,20,27,9,26,3,4,0,1,46606,1842,348,2,0,0,1
52,11,23,15,18,2,3,0,1,25535,1647,178,0,0,0,1
39,12,27,10,-1,4,3,0,0,45839,-1,-1,0,0,0,1
61,11,34,8,16,5,2,0,0,24940,-1,-1,0,0,0,1
29,14,15,10,-1,2,4,0,0,38843,4883,595,0,0,0,0
40,31,9,0,-1,3,2,0,0,53755,2935,351,0,0,0,1
16,15,1,0,-1,1,2,0,0,13335,3845,3093,0,0,0,0
21,21,-1,-1,-1,0,4,0,0,53203,8006,-1,0,0,0,0
69,23,46,17,-1,3,6,0,0,26496,-1,-1,0,0,0,1
60,15,45,9,-1,5,3,0,0,46606,2706,215,1,0,0,1
13,13,-1,-1,-1,0,2,0,0,26347,6441,132,0,0,0,0
97,15,82,0,-1,7,2,0,0,8075,9449,45,6,0,0,0
120,11,109,9,-1,9,3,0,0,16276,6720,218,2,0,0,1
19,18,1,0,-1,1,1,0,0,49349,13,351,1,0,0,1
26,26,-1,-1,-1,0,2,0,0,14618,777,317,0,0,0,0
53,19,34,16,-1,4,2,0,0,46606,3094,558,0,0,0,1
17,12,5,0,-1,2,1,0,0,14618,363,1,0,0,0,0
19,18,1,0,-1,1,2,0,0,26496,365,1,0,0,0,0
50,38,12,5,-1,2,2,0,0,31034,3644,7,0,0,0,1
39,31,8,7,-1,1,2,0,0,24638,-1,-1,0,0,0,1
10,10,-1,-1,-1,0,1,0,0,19237,5658,185,0,0,0,0
36,15,21,13,-1,2,2,0,0,15133,8350,780,1,0,0,0
78,16,62,10,-1,6,4,0,0,21013,1763,62,0,0,0,1
19,19,-1,-1,-1,0,1,0,0,47846,1175,285,0,0,0,0
17,17,-1,-1,-1,0,3,0,0,34619,-1,-1,1,0,0,0
16,15,1,0,-1,1,1,0,0,-1,42,322,1,0,0,1
10,10,-1,-1,-1,0,2,0,0,6697,5857,593,0,0,0,0
17,17,-1,-1,-1,0,2,0,0,13335,7694,1070,0,0,0,0
48,24,24,11,-1,2,2,0,0,63760,527,202,1,0,0,1
62,25,27,9,10,3,2,0,0,46606,2828,93,0,0,0,1
28,13,15,14,-1,1,3,0,0,12876,7303,1096,0,0,0,0
98,15,31,10,52,3,3,0,0,5588,-1,-1,1,0,0,1
42,15,27,0,-1,4,2,0,0,-1,1441,19,0,0,0,1
12,12,-1,-1,-1,0,1,0,0,395224,342,1118,0,0,0,1
47,10,37,25,-1,4,1,0,0,2635,4410,337,2,0,0,0
24,24,-1,-1,-1,0,2,0,0,-1,3578,73,0,0,0,0
76,23,6,0,47,2,5,0,1,51167,477,252,1,0,0,1
11,11,-1,-1,-1,0,1,0,0,26496,2752,168,0,0,0,0
142,12,24,9,106,3,4,1,0,44869,485,-1,0,0,0,1
62,15,33,9,14,3,4,0,1,24446,-1,-1,0,0,0,1
24,18,6,5,-1,1,1,0,0,36024,1385,75,0,0,0,1
26,19,7,6,-1,1,2,0,0,7859,4980,132,0,0,0,0
30,11,19,4,-1,3,1,0,0,13335,4252,1956,0,0,0,0
16,16,-1,-1,-1,0,1,0,0,51167,5824,19,0,0,0,0
246,17,20,6,209,3,13,0,0,43146,3545,106,2,0,0,1
15,15,-1,-1,-1,0,2,0,0,61969,4869,243,0,0,0,0
69,28,41,7,-1,6,2,0,0,16629,2900,781,0,0,0,1
27,20,7,0,-1,2,2,0,0,53292,-1,-1,0,0,0,1
15,10,5,4,-1,1,1,0,0,-1,4910,202,0,0,0,0
38,31,7,6,-1,1,3,0,0,13335,-1,-1,0,0,0,1
23,22,1,0,-1,1,2,0,0,36218,6198,1471,0,0,0,0
13,13,-1,-1,-1,0,2,0,0,22611,6334,970,0,0,0,0
48,28,20,0,-1,4,2,0,0,46606,-1,-1,1,0,0,1
51,18,31,9,2,4,2,0,0,51167,2713,208,1,0,0,1
21,15,6,0,-1,2,2,0,0,20940,6756,1643,0,0,0,0
63,24,39,30,-1,2,3,0,0,23033,-1,-1,4,0,0,1
18,18,-1,-1,-1,0,1,0,0,57286,6386,187,0,0,0,0
9,8,1,0,-1,1,2,0,0,15169,4657,90,0,0,0,0
69,27,42,41,-1,1,3,0,0,-1,415,51,0,0,0,0
54,25,29,10,-1,3,2,0,0,46606,2784,137,0,0,0,1
49,23,26,9,-1,3,2,0,0,19551,2103,87,0,0,0,1
20,20,-1,-1,-1,0,2,0,0,46606,4543,204,0,0,0,0
165,25,19,18,121,1,6,0,0,15169,-1,-1,1,0,0,1
19,18,1,0,-1,1,2,0,0,26347,286,78,0,0,0,0
28,19,9,0,-1,3,2,0,0,27823,-1,-1,0,0,0,1
30,20,10,9,-1,1,3,0,0,23535,5318,159,0,0,0,0
56,18,38,10,-1,5,3,0,0,394695,1331,129,1,0,0,1
43,14,23,9,6,3,4,0,0,26496,2684,3159,0,0,0,1
20,19,1,0,-1,1,2,0,0,13335,1631,194,0,0,0,0
11,10,1,0,-1,1,1,0,0,13335,4642,105,0,0,0,0
26,25,1,0,-1,1,2,0,0,51468,-1,-1,0,0,0,1
65,19,46,6,-1,5,2,0,0,46874,-1,-1,0,0,0,1
64,17,47,9,-1,5,2,0,0,46475,258,471,1,0,0,1
21,21,-1,-1,-1,0,2,0,0,7506,-1,-1,0,0,0,0
91,31,60,8,-1,4,4,0,0,50673,-1,-1,0,0,0,1
36,17,19,13,-1,2,4,0,0,13335,7286,382,0,0,0,0
33,28,5,0,-1,2,3,0,0,14061,-1,-1,1,0,0,1
19,18,1,0,-1,1,2,0,0,59441,2170,20,0,0,0,0
150,15,31,7,104,3,8,0,1,24446,-1,-1,0,0,0,1
42,22,20,0,-1,3,1,0,0,20013,1404,56,1,0,0,1
51,23,28,0,-1,4,2,0,0,43289,4322,425,0,0,0,0
13,12,1,0,-1,1,2,0,0,30969,5336,142,0,0,0,0
20,20,-1,-1,-1,0,2,0,0,20940,380,16,0,0,0,0
25,19,6,0,-1,2,1,0,0,46606,2066,1585,0,0,0,1
12,11,1,0,-1,1,1,0,0,17054,6953,351,0,0,0,1
11,11,-1,-1,-1,0,2,0,0,13335,5287,190,0,0,0,0
20,19,1,0,-1,1,2,0,0,-1,4607,140,0,0,0,0
44,10,34,14,-1,4,2,0,0,16276,2675,1707,0,0,0,1
11,6,5,4,-1,1,1,0,0,13335,703,757,0,0,0,1
11,11,-1,-1,-1,0,1,0,0,32421,882,212,0,0,0,0
11,11,-1,-1,-1,0,1,0,0,19324,4690,57,0,0,0,0
13,13,-1,-1,-1,0,2,0,0,-1,2964,322,0,0,0,0
28,22,6,0,-1,2,2,0,0,31034,920,175,0,0,0,1
92,18,43,9,31,6,5,0,1,19318,-1,-1,1,0,0,1
14,14,-1,-1,-1,0,2,0,0,42549,3524,127,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,34320,5835,373,0,0,0,0
23,22,1,0,-1,1,1,0,0,26496,357,7,0,0,0,1
11,11,-1,-1,-1,0,1,0,0,-1,4085,329,0,0,0,0
33,19,14,9,-1,2,2,0,0,-1,-1,-1,1,0,0,1
69,9,41,13,19,3,3,0,0,15244,1724,101,2,0,0,1
15,14,1,0,-1,1,2,0,0,-1,1899,291,0,0,0,0
101,12,89,41,-1,3,2,0,0,30447,6809,861,10,0,0,1
28,28,-1,-1,-1,0,4,0,0,28299,8006,-1,0,0,0,0
38,13,17,8,8,2,3,0,0,13335,4559,165,0,0,0,0
19,19,-1,-1,-1,0,2,0,0,22612,-1,-1,0,0,0,1
38,19,19,0,-1,4,1,0,0,6428,6598,340,0,0,0,1
26,25,1,0,-1,1,1,0,0,-1,16,348,0,0,0,1
39,22,17,0,-1,3,2,0,0,46606,949,146,0,0,0,1
110,21,69,11,20,6,3,0,1,17054,2335,220,2,0,0,1
29,11,18,17,-1,1,2,0,0,6327,5587,256,1,0,0,1
23,18,5,0,-1,2,1,0,0,20013,651,78,0,0,0,1
52,51,1,0,-1,1,2,0,0,47583,-1,-1,3,0,0,1
12,12,-1,-1,-1,0,2,0,0,14618,7263,405,0,0,0,0
38,19,19,4,-1,3,2,0,0,46606,2092,98,0,0,0,1
31,18,13,0,-1,3,1,0,0,46606,2457,99,0,0,0,1
30,15,15,14,-1,1,2,0,0,26496,734,1091,0,0,0,1
43,29,14,7,-1,2,3,0,0,6697,-1,-1,0,0,0,1
20,16,4,0,-1,2,2,0,0,20013,1613,211,0,0,0,1
60,20,40,7,-1,5,2,0,0,26347,4514,233,0,0,0,1
13,13,-1,-1,-1,0,1,0,0,50056,170,194,0,0,0,1
19,8,11,10,-1,1,2,0,0,200097,-1,-1,0,0,0,0
88,11,77,45,-1,5,2,0,0,26496,1115,2537,8,0,0,0
279,11,13,5,255,3,6,0,0,13335,145,219,12,0,0,1
14,14,-1,-1,-1,0,1,0,0,14061,3642,9,0,0,0,0
56,12,44,9,-1,5,2,0,0,18450,3665,351,1,0,0,1
26,25,1,0,-1,1,2,0,0,18450,5201,642,0,0,0,0
32,15,17,0,-1,3,1,0,0,19905,13,-1,0,0,0,1
19,18,1,0,-1,1,2,0,0,9318,6744,925,0,0,0,0
21,13,8,0,-1,3,1,0,0,16509,4549,564,0,0,0,1
15,15,-1,-1,-1,0,2,0,0,16010,-1,-1,0,0,0,0
45,12,33,0,-1,5,1,0,0,26496,1879,677,1,0,0,1
37,20,17,0,-1,4,2,0,0,-1,3777,1335,0,0,0,1
39,14,25,6,-1,3,2,0,0,15169,1612,213,0,0,0,1
38,9,29,10,-1,5,2,0,0,46606,6731,938,0,0,0,1
62,24,28,9,10,4,3,0,0,20013,2267,288,0,0,0,1
47,26,21,10,-1,3,3,0,0,47583,-1,-1,0,0,0,1
15,15,-1,-1,-1,0,1,0,0,8560,60,304,1,0,0,1
36,15,21,20,-1,1,3,0,0,24940,-1,-1,0,0,0,1
31,17,14,0,-1,3,2,0,0,31034,4605,119,0,0,0,1
66,18,48,0,-1,2,1,0,0,36352,3553,463,5,0,0,0
44,20,24,12,-1,3,3,0,0,5048,7108,927,0,0,0,0
18,17,1,0,-1,1,2,0,0,22612,660,69,1,0,0,1
39,36,3,0,-1,2,2,0,0,26496,1936,254,1,0,0,1
17,17,-1,-1,-1,0,2,0,0,32748,-1,-1,0,0,0,0
19,18,1,0,-1,1,2,0,0,25761,-1,-1,0,0,0,0
40,20,20,0,-1,4,2,0,0,28299,4888,224,0,0,0,1
61,28,33,10,-1,4,3,0,0,47583,-1,-1,0,0,0,1
69,17,52,9,-1,4,3,0,0,32475,4006,376,3,0,0,1
54,11,43,17,-1,4,3,0,0,22611,660,69,1,0,0,1
48,39,9,0,-1,2,3,0,0,40034,-1,-1,0,0,0,1
49,16,33,9,-1,4,3,0,0,203523,-1,-1,0,0,0,1
40,20,20,13,-1,2,2,0,0,27310,3213,73,0,0,0,1
185,12,13,12,160,1,1,0,0,13335,696,398,4,0,0,1
18,11,7,6,-1,1,2,0,0,34360,-1,-1,0,0,0,1
27,17,10,0,-1,2,1,0,0,20013,2520,36,0,0,0,1
41,40,1,0,-1,1,2,0,0,24940,-1,-1,3,0,0,1
12,11,1,0,-1,1,1,0,0,52368,5709,161,0,0,0,0
23,23,-1,-1,-1,0,4,0,0,262770,8469,-1,0,0,0,0
95,16,54,11,25,7,3,0,1,19905,1470,355,3,0,0,1
18,18,-1,-1,-1,0,2,0,0,46606,7114,1651,0,0,0,0
26,21,5,0,-1,2,4,0,0,20013,8062,-1,0,0,0,0
263,21,242,14,-1,3,2,0,0,20013,1086,9,3,0,0,1
10,9,1,0,-1,1,1,0,0,15003,5320,3445,0,0,0,0
111,22,65,21,24,5,7,0,1,19318,1502,323,0,0,0,1
115,14,7,6,94,1,3,0,0,15169,7689,710,2,0,0,0
40,13,27,11,-1,3,3,0,0,34619,2315,606,0,0,0,1
12,11,1,0,-1,1,1,0,0,197068,4992,120,0,0,0,0
14,13,1,0,-1,1,2,0,0,60781,3493,158,0,0,0,0
68,26,42,5,-1,5,4,0,0,43146,-1,-1,1,0,0,1
91,7,33,29,51,2,1,0,0,8068,1828,362,4,0,0,1
76,16,34,12,26,4,5,0,0,26347,2931,355,0,0,0,1
60,15,45,9,-1,5,2,0,0,26496,2359,196,1,0,0,1
16,16,-1,-1,-1,0,2,0,0,16083,6085,123,0,0,0,0
84,17,31,9,36,4,5,0,1,46606,3385,451,0,0,0,1
39,14,25,12,-1,2,3,0,0,46549,4363,384,0,0,0,1
34,17,17,2,-1,3,2,0,0,26347,2606,1046,1,0,0,1
70,16,23,9,31,3,3,0,1,46606,2566,355,0,0,0,1
33,20,13,0,-1,3,2,0,0,24940,1022,73,1,0,0,1
49,18,31,9,-1,4,2,0,0,197695,559,170,1,0,0,1
41,20,21,16,-1,2,4,0,0,199081,-1,-1,0,0,0,1
113,14,99,0,-1,6,7,0,0,46562,115,249,4,0,0,1
76,26,29,9,21,4,3,0,1,20013,4724,754,1,0,0,1
16,15,1,0,-1,1,1,0,0,-1,16,348,0,0,0,1
49,18,31,0,-1,3,3,0,0,2635,8541,454,3,0,0,0
51,13,38,0,-1,5,2,0,0,20013,477,252,1,0,0,1
13,13,-1,-1,-1,0,2,0,0,21769,124,240,0,0,0,0
16,15,1,0,-1,1,2,0,0,22612,4093,289,0,0,0,0
26,16,10,3,-1,2,2,0,0,20013,1115,711,0,0,0,1
13,13,-1,-1,-1,0,1,0,0,48434,-1,1235,0,0,0,0
17,17,-1,-1,-1,0,2,0,0,34738,5931,277,0,0,0,0
35,24,11,0,-1,3,2,0,0,33182,1467,358,0,0,0,1
18,17,1,0,-1,1,3,0,0,7162,4863,615,0,0,0,0
72,9,36,10,27,4,3,0,0,39798,5505,338,0,0,0,1
60,11,49,0,-1,4,1,0,0,26496,339,25,1,0,0,1
12,12,-1,-1,-1,0,2,0,0,46606,4548,199,0,0,0,0
21,20,1,0,-1,1,2,0,0,24940,-1,-1,0,0,0,1
246,14,38,18,194,3,14,0,0,12389,-1,-1,0,0,0,1
